asm_path,iteration,status,iteration_exec_time_ms,generation_exec_time_ms,correct_scenarios,n_step,n_set,n_check,failing_scenarios,validation_error_scenarios,tot_mutants,n_killed_mutants_cumulativa,idx_killed_mutants_cumulative
asm_examples/examples/railRoadGate/railroadGate.asm,IT2,OK,1547,74,20,25,95,126,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT3,OK,1584,34,30,32,118,153,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT4,OK,1769,38,40,42,131,177,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT5,OK,1937,30,50,35,149,189,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT6,OK,2259,46,60,74,251,333,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT7,OK,2695,46,70,80,282,372,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT8,OK,2856,50,80,104,355,468,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT9,OK,3126,46,90,83,329,426,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT10,OK,3314,50,100,97,351,462,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT11,OK,3563,64,110,115,428,555,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT12,OK,3890,72,120,141,489,645,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT13,OK,4298,84,130,172,585,783,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT14,OK,4425,80,140,165,589,780,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT15,OK,4584,71,150,129,476,624,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT16,OK,5185,98,160,200,663,885,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT17,OK,5271,102,170,215,717,951,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT18,OK,5604,115,180,243,804,1071,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT19,OK,5872,102,190,213,746,984,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,IT20,OK,6154,127,200,285,942,1257,0,0,1,0,
asm_examples/examples/railRoadGate/railroadGate.asm,ALL,OK,72067,1432,2100,2457,8526,11274,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT1,OK,2747,255,10,100,59,293,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT2,OK,2257,216,20,400,220,754,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT3,OK,3067,374,30,900,453,1421,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT4,OK,3836,390,40,1600,859,2343,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT5,OK,5335,581,50,2500,1254,3397,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT6,OK,7255,795,60,3600,1834,4659,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT7,OK,9780,1130,70,4900,2483,6176,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT8,OK,11574,1575,80,6400,3187,7760,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT9,OK,14991,1812,90,8100,4064,9711,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT10,OK,17746,2118,100,10000,4915,11591,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT11,OK,21156,2553,110,12100,6114,14103,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT12,OK,25083,3130,120,14400,7336,16564,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT13,OK,29788,3543,130,16900,8603,19255,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT14,OK,34123,4136,140,19600,9891,22051,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT15,OK,40180,4726,150,22500,11407,25273,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT16,OK,45942,5330,160,25600,12883,28404,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT17,OK,52475,6115,170,28900,14564,31914,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT18,OK,60127,6740,180,32400,16286,35797,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT19,OK,68411,7522,190,36100,17975,39400,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,IT20,OK,78346,8515,200,40000,20067,43529,0,0,1,0,
asm_examples/examples/fsmsemantics/FSM_hooking2.asm,ALL,OK,534219,61556,2100,287000,144454,324395,0,0,1,0,
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,IT1,OK,73979,423,10,100,185,1141,0,0,78,3,20;13;77
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,IT2,OK,157388,402,20,400,764,3572,0,0,78,4,20;13;77;15
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,IT3,OK,274069,726,30,900,2007,7728,0,0,78,6,16;20;21;13;77;15
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,IT4,OK,428253,1312,40,1600,3813,13772,0,0,78,6,16;20;21;13;77;15
asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef3.asm,ALL,OK,933689,2863,100,3000,6769,26213,0,0,78,6,16;20;21;13;77;15
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT1,OK,20505,143,10,100,43,291,0,0,39,2,5;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT2,OK,37734,67,20,400,302,1457,0,0,39,3,5;7;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT3,OK,65417,91,30,900,671,3817,0,0,39,4,5;7;8;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT4,OK,102178,173,40,1600,907,7444,0,0,39,4,5;7;8;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT5,OK,148481,284,50,2500,1291,12425,0,0,39,5,5;7;8;10;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT6,OK,202518,401,60,3600,1929,20015,0,0,39,7,17;5;38;7;8;10;11
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,IT7,OK,287176,584,70,4900,2957,32841,0,0,39,10,17;35;5;38;7;8;10;11;27;28
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_forMC.asm,ALL,OK,864009,1743,280,14000,8100,78290,0,0,39,10,17;35;5;38;7;8;10;11;27;28
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT1,OK,4576,147,10,100,66,250,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT2,OK,5179,97,20,400,226,936,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT3,OK,7249,126,30,900,502,1960,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT4,OK,10453,165,40,1600,846,3378,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT5,OK,15034,240,50,2500,1306,5248,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT6,OK,20252,351,60,3600,1841,7430,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT7,OK,26014,445,70,4900,2513,10028,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT8,OK,32551,580,80,6400,3276,13088,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT9,OK,40696,733,90,8100,4077,16694,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT10,OK,50156,989,100,10000,5204,20536,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT11,OK,60281,1147,110,12100,6204,24710,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT12,OK,72382,1390,120,14400,7232,29168,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT13,OK,90635,1606,130,16900,8634,34422,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT14,OK,112203,1786,140,19600,9903,39894,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,IT15,OK,130580,2823,150,22500,11442,45768,0,0,6,1,5
asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight.asm,ALL,OK,678241,12625,1200,124000,63272,253510,0,0,6,1,5
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,IT1,OK,1767,217,0,0,0,0,0,10,1,0,
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,IT2,OK,1388,350,0,0,0,0,0,20,1,0,
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,IT3,OK,1443,359,0,0,0,0,0,30,1,0,
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,IT4,OK,1856,617,0,0,0,0,0,40,1,0,
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,IT5,OK,2204,741,0,0,0,0,0,50,1,0,
asm_examples/RTPatternLibrary/Test/Test_Sem_Sync.asm,ALL,OK,8658,2284,0,0,0,0,0,150,1,0,
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT1,OK,5013,196,10,100,100,550,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT2,OK,6286,101,20,400,306,2300,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT3,OK,9693,102,30,900,448,5250,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT4,OK,14646,117,40,1600,600,9400,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT5,OK,21025,145,50,2500,739,14750,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT6,OK,28779,179,60,3600,878,21300,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT7,OK,38704,218,70,4900,1032,29050,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT8,OK,50038,261,80,6400,1182,38000,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT9,OK,62967,312,90,8100,1401,48220,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT10,OK,77745,343,100,10000,1474,59500,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT11,OK,93987,467,108,11880,1651,70740,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT12,OK,115172,486,120,14400,1819,85800,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,IT13,OK,138322,529,129,16770,1923,99975,0,0,6,1,5
asm_examples/PillBox/Level1/pillbox_1_elia.asm,ALL,OK,662377,3456,907,81550,13553,484835,0,0,6,1,5
asm_examples/unibgstudents/Rubrica.asm,IT1,OK,1456,99,0,0,0,0,0,10,3,0,
asm_examples/unibgstudents/Rubrica.asm,IT2,OK,1013,150,0,0,0,0,0,20,3,0,
asm_examples/unibgstudents/Rubrica.asm,IT3,OK,1134,186,0,0,0,0,0,30,3,0,
asm_examples/unibgstudents/Rubrica.asm,IT4,OK,1158,175,0,0,0,0,0,40,3,0,
asm_examples/unibgstudents/Rubrica.asm,IT5,OK,1336,143,0,0,0,0,0,50,3,0,
asm_examples/unibgstudents/Rubrica.asm,ALL,OK,6097,753,0,0,0,0,0,150,3,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,IT1,OK,6638,5633,0,0,0,0,0,1,44,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,IT2,OK,10120,9691,0,0,0,0,0,2,44,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,IT3,OK,13818,13770,0,0,0,0,0,0,44,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,IT4,OK,20812,20752,0,0,0,0,0,0,44,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,IT5,OK,23206,23167,0,0,0,0,0,0,44,0,
asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,ALL,OK,74594,73013,0,0,0,0,0,3,44,0,
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT1,OK,3738,143,10,100,100,210,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT2,OK,3225,56,20,400,400,820,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT3,OK,5235,65,30,900,900,1830,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT4,OK,7231,109,40,1600,1600,3240,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT5,OK,10121,170,50,2500,2500,5050,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT6,OK,13706,206,60,3600,3600,7260,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT7,OK,18017,359,70,4900,4900,9870,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT8,OK,23053,359,80,6400,6400,12880,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT9,OK,28885,448,90,8100,8100,16290,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT10,OK,35751,549,100,10000,10000,20100,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT11,OK,44543,662,110,12100,12100,24310,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT12,OK,53378,795,120,14400,14400,28920,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT13,OK,63622,913,130,16900,16900,33930,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT14,OK,74921,1064,140,19600,19600,39340,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT15,OK,88007,1210,150,22500,22500,45150,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT16,OK,101584,1383,160,25600,25600,51360,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,IT17,OK,117061,1562,170,28900,28900,57970,0,0,5,1,4
asm_examples/examples/fsmsemantics/FSM_map0_2.asm,ALL,OK,692078,10053,1530,178500,178500,358530,0,0,5,1,4
asm_examples/stereoacuity/certifierRaff2.asm,IT1,OK,5318,156,10,100,36,608,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT2,OK,6496,77,20,400,61,2147,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT3,OK,10525,145,30,900,83,5060,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT4,OK,16579,276,40,1600,89,9125,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT5,OK,23598,477,50,2500,138,13674,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT6,OK,32757,812,60,3600,162,20677,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT7,OK,44191,1399,70,4900,193,27758,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT8,OK,58060,1828,80,6400,222,37726,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT9,OK,72587,2694,90,8100,255,47301,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT10,OK,90781,3662,100,10000,288,57940,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT11,OK,117266,4574,110,12100,335,72406,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,IT12,OK,145282,6229,120,14400,332,83827,0,0,6,0,
asm_examples/stereoacuity/certifierRaff2.asm,ALL,OK,623440,22329,780,65000,2194,378249,0,0,6,0,
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT1,OK,14672,141,10,100,109,302,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT2,OK,22995,77,20,400,419,1165,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT3,OK,39359,103,30,900,929,2667,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT4,OK,58530,180,40,1600,1639,4743,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT5,OK,83217,267,50,2500,2549,7442,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT6,OK,116401,367,60,3600,3659,10725,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT7,OK,156243,496,70,4900,4969,14648,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,IT8,OK,196836,734,80,6400,6479,19155,0,0,26,1,24
asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,ALL,OK,688253,2365,360,20400,20752,60847,0,0,26,1,24
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,IT1,OK,2240,220,0,0,0,0,8,0,15,0,
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,IT2,OK,1937,395,0,0,0,0,13,0,15,0,
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,IT3,OK,778,169,0,0,0,0,5,0,15,0,
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,IT4,OK,1534,351,0,0,0,0,9,0,15,0,
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,IT5,OK,1005,252,0,0,0,0,5,0,15,0,
asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,ALL,OK,7494,1387,0,0,0,0,40,0,15,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT1,OK,5207,135,10,100,22,570,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT2,OK,6396,109,20,400,59,2240,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT3,OK,10758,127,30,900,118,5653,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT4,OK,17510,243,40,1600,150,10199,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT5,OK,24886,426,50,2500,165,15176,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT6,OK,33786,786,60,3600,178,21652,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT7,OK,45497,1168,70,4900,223,29426,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT8,OK,60622,1656,80,6400,268,40428,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT9,OK,73340,2338,90,8100,247,48163,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT10,OK,95692,3227,100,10000,373,62783,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT11,OK,119579,4942,110,12100,354,73758,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,IT12,OK,149855,5939,120,14400,372,86126,0,0,6,0,
asm_examples/stereoacuity/certifierRaff3.asm,ALL,OK,643128,21096,780,65000,2529,396174,0,0,6,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT1,OK,2298,77,10,100,100,200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT2,OK,1970,73,20,400,400,800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT3,OK,2814,71,30,900,900,1800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT4,OK,3499,80,40,1600,1600,3200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT5,OK,4610,89,50,2500,2500,5000,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT6,OK,6479,93,60,3600,3600,7200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT7,OK,8187,121,70,4900,4900,9800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT8,OK,10012,158,80,6400,6400,12800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT9,OK,13331,201,90,8100,8100,16200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT10,OK,15312,245,100,10000,10000,20000,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT11,OK,18927,299,110,12100,12100,24200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT12,OK,22355,427,120,14400,14400,28800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT13,OK,26581,405,130,16900,16900,33800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT14,OK,30878,485,140,19600,19600,39200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT15,OK,36198,571,150,22500,22500,45000,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT16,OK,42053,608,160,25600,25600,51200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT17,OK,47583,692,170,28900,28900,57800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT18,OK,56835,788,180,32400,32400,64800,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT19,OK,65772,843,190,36100,36100,72200,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,IT20,OK,77578,1117,200,40000,40000,80000,0,0,1,0,
asm_examples/examples/SemaforiAttraversamentoPedonale.asm,ALL,OK,493272,7443,2100,287000,287000,574000,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT1,OK,3285,616,10,100,0,390,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT2,OK,3293,714,20,400,0,1480,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT3,OK,5037,1189,30,900,0,3270,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT4,OK,8594,2718,40,1600,0,5760,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT5,OK,12723,4167,50,2500,0,8950,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT6,OK,18707,7033,60,3600,0,12840,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT7,OK,25478,9632,70,4900,0,17430,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT8,OK,34058,13948,80,6400,0,22720,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT9,OK,44387,19198,90,8100,0,28710,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT10,OK,55905,24811,100,10000,0,35400,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT11,OK,69275,31799,110,12100,0,42790,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT12,OK,85402,40228,120,14400,0,50880,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT13,OK,103579,50454,130,16900,0,59670,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT14,OK,124214,62036,140,19600,0,69160,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,IT15,OK,148917,74715,150,22500,0,79350,0,0,1,0,
asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,ALL,OK,742854,343258,1200,124000,0,438800,0,0,1,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,IT1,OK,1932,200,0,0,0,0,10,0,3,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,IT2,OK,1442,235,0,0,0,0,20,0,3,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,IT3,OK,1564,275,0,0,0,0,30,0,3,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,IT4,OK,1816,337,0,0,0,0,40,0,3,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,IT5,OK,2299,457,0,0,0,0,50,0,3,0,
asm_examples/examples/sluicegate/Timer/sluiceGateGround.asm,ALL,OK,9053,1504,0,0,0,0,150,0,3,0,
asm_examples/examples_for_nuXmv/FunctionInt.asm,IT1,OK,1871,152,10,100,0,210,0,0,1,1,0
asm_examples/examples_for_nuXmv/FunctionInt.asm,ALL,OK,1871,152,10,100,0,210,0,0,1,1,0
asm_examples/erinda/for_atgt.asm,IT1,OK,14427,377,10,100,124,264,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT2,OK,26285,397,20,400,544,1538,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT3,OK,45135,747,30,900,1309,3924,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT4,OK,73492,1453,40,1600,2521,8596,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT5,OK,109282,2150,50,2500,3981,15856,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT6,OK,152190,3082,60,3600,5647,24872,0,0,12,0,
asm_examples/erinda/for_atgt.asm,IT7,OK,205034,4335,70,4900,8049,35302,0,0,12,0,
asm_examples/erinda/for_atgt.asm,ALL,OK,625845,12541,280,14000,22175,90352,0,0,12,0,
asm_examples/examples/ferryman/ferrymanSimulator.asm,IT1,OK,2005,108,10,10,10,30,0,0,1,1,0
asm_examples/examples/ferryman/ferrymanSimulator.asm,ALL,OK,2005,108,10,10,10,30,0,0,1,1,0
asm_examples/examples/traffic_light/Timer/oneWayTrafficLight_refinedMillisecSec.asm,ALL,MUTATION_ERROR,0,172,10,100,100,180,0,0,9,0,
asm_examples/examples/production_cell/Production_Cell_with_agents.asm,IT1,OK,2774,473,0,0,0,0,10,0,1,0,
